source_ip,destination_ip,source_port,destination_port,protocol,timestamp,packet_size,syn_flags,ack_flags,psh_flags,fin_flags,attack_label
164.189.220.143,195.148.134.243,4039,2562,TCP,2024-11-16 03:53:38,1249,0,0,0,0,BENIGN
139.182.61.78,159.168.178.167,64755,61706,Reserved,2024-11-16 03:53:39,870,0,1,0,0,FTP-Patator
191.120.205.225,93.58.78.176,54852,22684,UDP,2024-11-16 03:53:40,567,0,1,0,1,DDoS
101.176.204.13,195.166.92.243,39064,17690,TCP,2024-11-16 03:53:41,1031,1,1,1,0,Heartbleed
164.73.72.90,29.136.218.218,11384,4428,UDP,2024-11-16 03:53:42,81,0,1,1,0,Infiltration
58.240.247.13,120.164.83.178,32726,16158,UDP,2024-11-16 03:53:43,933,1,1,1,0,DoS GoldenEye
131.113.182.184,22.125.130.50,21637,61526,UDP,2024-11-16 03:53:44,1312,0,0,1,0,DoS slowloris
82.39.167.17,196.31.252.49,54960,13554,Reserved,2024-11-16 03:53:45,1072,1,0,0,1,BENIGN
99.172.129.21,114.60.68.28,41436,1766,TCP,2024-11-16 03:53:46,1027,0,1,0,1,DoS slowloris
117.53.105.176,62.200.254.220,42406,12723,TCP,2024-11-16 03:53:47,1059,1,1,0,0,DoS slowloris
134.56.70.42,75.94.76.22,45885,61269,UDP,2024-11-16 03:53:48,151,0,1,1,1,Infiltration
108.99.250.225,53.220.184.239,32597,26509,UDP,2024-11-16 03:53:49,630,1,1,1,1,SSH-Patator
38.156.254.179,192.147.163.159,15556,32460,UDP,2024-11-16 03:53:50,538,0,1,1,1,Heartbleed
121.200.164.163,147.108.233.23,40906,27071,UDP,2024-11-16 03:53:51,123,1,0,1,0,SSH-Patator
147.100.110.52,88.165.166.175,50869,14509,Reserved,2024-11-16 03:53:52,986,1,1,0,1,DDoS
26.142.52.131,203.30.182.224,22881,23426,TCP,2024-11-16 03:53:53,322,1,0,0,1,BENIGN
104.202.218.188,85.7.111.252,43387,5261,Reserved,2024-11-16 03:53:54,1485,0,1,0,1,DoS slowloris
22.6.88.13,179.73.11.70,9612,10031,TCP,2024-11-16 03:53:55,656,0,1,1,1,PortScan
140.163.150.125,120.76.125.204,13207,60985,Reserved,2024-11-16 03:53:56,281,1,0,0,0,DoS Hulk
156.245.138.136,88.189.99.123,45087,34663,Reserved,2024-11-16 03:53:57,989,0,0,1,0,PortScan
38.85.80.58,72.0.115.1,18868,63600,TCP,2024-11-16 03:53:58,1357,1,0,1,0,FTP-Patator
9.109.18.149,158.82.146.216,10764,49239,Reserved,2024-11-16 03:53:59,1381,0,0,0,1,Infiltration
176.98.58.247,220.5.21.16,32121,9822,Reserved,2024-11-16 03:54:00,99,0,1,0,1,PortScan
39.232.102.89,103.199.219.221,2514,33230,Reserved,2024-11-16 03:54:01,103,1,0,0,0,DoS slowloris
9.121.227.110,16.250.234.69,44032,32574,Reserved,2024-11-16 03:54:02,440,1,1,1,1,SSH-Patator
105.112.54.251,36.76.181.165,33284,38202,Reserved,2024-11-16 03:54:03,1079,0,0,1,0,Infiltration
166.216.124.162,185.4.1.80,41966,4288,UDP,2024-11-16 03:54:04,474,0,0,1,0,SSH-Patator
174.73.133.69,12.75.10.157,19014,63518,Reserved,2024-11-16 03:54:05,540,1,1,1,0,Infiltration
54.101.224.62,191.72.154.121,33076,24327,TCP,2024-11-16 03:54:06,525,1,0,1,1,FTP-Patator
60.219.101.170,135.90.213.81,24443,62740,Reserved,2024-11-16 03:54:07,1293,1,1,1,0,Infiltration
113.118.1.60,142.15.27.207,11376,44707,Reserved,2024-11-16 03:54:08,836,1,1,1,0,DoS GoldenEye
24.64.203.234,49.167.14.45,64730,64452,UDP,2024-11-16 03:54:09,1169,0,0,0,1,FTP-Patator
189.82.88.245,135.33.163.66,55749,57489,TCP,2024-11-16 03:54:10,268,0,1,0,1,DDoS
41.151.16.121,163.145.141.115,31496,2556,Reserved,2024-11-16 03:54:11,334,0,1,0,1,BENIGN
7.109.188.100,146.231.225.151,30101,12324,UDP,2024-11-16 03:54:12,207,1,1,1,1,DDoS
220.20.141.196,157.173.252.150,45178,47007,TCP,2024-11-16 03:54:13,566,1,1,1,0,SSH-Patator
168.131.84.131,146.101.157.82,4837,36335,Reserved,2024-11-16 03:54:14,1267,1,0,1,1,SSH-Patator
34.105.160.112,32.190.250.146,57508,17123,UDP,2024-11-16 03:54:15,538,0,0,0,1,Heartbleed
70.113.95.205,15.91.186.220,35099,8359,UDP,2024-11-16 03:54:16,1445,1,0,0,0,Heartbleed
65.52.180.77,105.53.159.254,19229,49117,UDP,2024-11-16 03:54:17,285,0,0,0,1,DoS GoldenEye
175.109.136.91,40.61.109.163,64275,25962,TCP,2024-11-16 03:54:18,824,0,0,1,1,FTP-Patator
120.106.23.158,61.58.45.128,18730,13633,Reserved,2024-11-16 03:54:19,659,1,1,0,1,DDoS
63.255.180.128,12.47.106.199,2596,41426,TCP,2024-11-16 03:54:20,267,0,0,1,0,Heartbleed
216.178.64.62,66.230.97.247,21213,21994,UDP,2024-11-16 03:54:21,437,1,0,1,1,DoS Hulk
91.108.54.31,35.82.125.10,12574,56033,UDP,2024-11-16 03:54:22,1314,0,0,0,0,Heartbleed
122.18.217.199,165.248.79.65,52785,55057,TCP,2024-11-16 03:54:23,170,1,0,1,0,SSH-Patator
102.17.234.140,92.130.88.204,10419,11222,UDP,2024-11-16 03:54:24,1171,1,0,1,0,DoS Hulk
134.91.33.179,100.41.93.168,3472,21119,TCP,2024-11-16 03:54:25,281,0,0,1,0,DoS Hulk
185.218.78.105,153.112.14.19,53472,48863,TCP,2024-11-16 03:54:26,881,1,1,0,1,DoS slowloris
98.254.39.40,155.15.234.203,52165,42578,Reserved,2024-11-16 03:54:27,901,1,1,0,1,FTP-Patator
180.57.133.27,149.13.127.192,37698,47566,UDP,2024-11-16 03:54:28,435,1,1,1,0,Heartbleed
121.101.193.111,154.129.175.170,28330,6410,UDP,2024-11-16 03:54:29,635,1,0,0,0,Infiltration
63.244.245.192,175.183.221.129,16590,39310,UDP,2024-11-16 03:54:30,1219,0,0,0,1,BENIGN
151.30.248.70,172.161.62.214,22410,17952,Reserved,2024-11-16 03:54:31,1354,0,0,1,0,DoS GoldenEye
44.239.216.231,173.84.111.195,28741,7830,UDP,2024-11-16 03:54:32,214,1,0,1,0,BENIGN
186.137.198.37,103.212.7.86,49916,52453,UDP,2024-11-16 03:54:33,353,1,1,1,1,BENIGN
106.230.176.149,124.171.163.220,33709,1595,UDP,2024-11-16 03:54:34,313,1,0,1,0,Heartbleed
208.43.107.228,155.157.169.178,21615,32556,UDP,2024-11-16 03:54:35,998,1,1,0,0,SSH-Patator
143.143.15.51,118.137.95.218,19556,47424,Reserved,2024-11-16 03:54:36,1031,1,0,0,1,FTP-Patator
61.13.11.117,38.182.76.182,59760,17483,UDP,2024-11-16 03:54:37,930,1,1,0,1,DoS Slowhttptest
78.144.54.38,104.140.254.131,64112,20885,TCP,2024-11-16 03:54:38,638,0,1,0,1,BENIGN
15.247.218.113,110.199.35.69,51474,38103,Reserved,2024-11-16 03:54:39,1111,1,1,1,0,SSH-Patator
189.154.126.167,215.215.44.10,49635,20617,Reserved,2024-11-16 03:54:40,656,1,0,0,0,FTP-Patator
15.141.22.15,27.67.156.253,54292,47677,UDP,2024-11-16 03:54:41,51,0,0,1,0,DoS GoldenEye
220.34.189.239,65.98.235.28,12624,15071,TCP,2024-11-16 03:54:42,1279,1,0,0,1,Infiltration
128.115.179.99,212.52.180.48,20469,63722,Reserved,2024-11-16 03:54:43,840,1,0,0,1,BENIGN
189.164.0.65,18.59.13.184,11854,14128,Reserved,2024-11-16 03:54:44,967,0,1,1,1,DoS Hulk
153.195.55.204,90.76.142.238,10341,51592,Reserved,2024-11-16 03:54:45,1190,0,0,1,1,PortScan
163.64.41.110,93.133.160.205,15118,49992,Reserved,2024-11-16 03:54:46,1301,0,0,1,0,Heartbleed
220.110.213.251,148.40.74.135,24962,65406,TCP,2024-11-16 03:54:47,1437,1,1,1,0,DoS slowloris
134.242.44.76,182.166.237.145,45565,12360,TCP,2024-11-16 03:54:48,1111,0,1,1,0,Heartbleed
136.163.128.223,80.212.67.200,11332,61762,Reserved,2024-11-16 03:54:49,408,0,1,1,0,DoS Slowhttptest
7.149.139.142,161.99.213.199,20108,42017,UDP,2024-11-16 03:54:50,1148,1,0,1,0,DoS slowloris
60.181.145.111,179.226.58.152,36819,26363,TCP,2024-11-16 03:54:51,1026,1,1,0,0,Heartbleed
159.191.191.247,115.235.248.32,19200,7101,TCP,2024-11-16 03:54:52,846,0,0,1,1,DoS Hulk
150.131.143.182,10.86.118.204,39276,55632,UDP,2024-11-16 03:54:53,1328,0,1,0,1,DoS slowloris
110.24.35.135,172.126.112.74,16927,56801,UDP,2024-11-16 03:54:54,49,0,1,0,1,DoS Hulk
151.6.72.72,95.252.140.238,31718,20771,Reserved,2024-11-16 03:54:55,1350,1,1,0,1,PortScan
200.249.91.125,133.116.146.156,20231,39315,UDP,2024-11-16 03:54:56,892,0,1,1,0,PortScan
132.188.197.87,86.67.240.111,25362,50604,UDP,2024-11-16 03:54:57,222,0,0,1,0,FTP-Patator
29.109.105.193,37.165.197.164,7121,43077,TCP,2024-11-16 03:54:58,62,0,0,0,0,BENIGN
23.157.235.199,206.72.76.128,21213,21978,Reserved,2024-11-16 03:54:59,358,0,0,1,0,DoS slowloris
88.254.220.213,102.183.132.101,23919,61222,UDP,2024-11-16 03:55:00,807,1,0,1,0,Infiltration
7.87.43.113,140.246.92.139,44695,40531,Reserved,2024-11-16 03:55:01,1004,1,1,0,1,DoS GoldenEye
5.247.228.141,1.60.129.80,62430,28684,UDP,2024-11-16 03:55:02,1410,0,0,0,1,DoS Slowhttptest
30.63.205.80,190.179.106.249,8205,25087,TCP,2024-11-16 03:55:03,307,0,1,0,0,DDoS
54.153.131.187,153.35.199.141,51330,16431,Reserved,2024-11-16 03:55:04,40,0,0,0,0,Heartbleed
112.64.181.223,190.221.99.132,34575,56015,Reserved,2024-11-16 03:55:05,624,0,1,1,0,DoS Hulk
188.34.68.161,196.197.44.231,46657,16979,TCP,2024-11-16 03:55:06,279,1,0,0,1,FTP-Patator
212.27.155.136,111.144.140.184,35523,41983,TCP,2024-11-16 03:55:07,992,0,0,0,0,DoS Hulk
154.30.206.101,26.77.43.17,42390,47324,Reserved,2024-11-16 03:55:08,268,0,1,1,0,Infiltration
215.105.154.40,212.172.126.120,49421,28124,UDP,2024-11-16 03:55:09,598,0,0,1,0,DoS GoldenEye
35.43.138.127,151.237.155.229,37906,1136,TCP,2024-11-16 03:55:10,100,1,1,1,0,DoS GoldenEye
18.103.130.49,81.32.119.229,56237,27262,TCP,2024-11-16 03:55:11,1446,1,0,0,1,Heartbleed
205.186.197.40,73.71.13.168,18480,65387,Reserved,2024-11-16 03:55:12,646,0,1,0,1,FTP-Patator
87.10.149.150,142.171.32.171,12344,12428,Reserved,2024-11-16 03:55:13,1138,0,0,1,0,DoS Slowhttptest
36.248.22.124,198.42.225.74,11371,37998,Reserved,2024-11-16 03:55:14,434,1,1,0,0,DoS Slowhttptest
159.90.209.110,101.109.112.24,38335,64058,TCP,2024-11-16 03:55:15,1489,1,1,1,0,BENIGN
150.251.109.171,62.30.164.224,57974,11821,Reserved,2024-11-16 03:55:16,1226,0,0,1,0,Infiltration
109.43.138.126,123.113.49.63,41689,48710,TCP,2024-11-16 03:55:17,961,1,1,1,0,BENIGN
108.43.103.180,152.110.132.209,42393,40173,Reserved,2024-11-16 03:55:18,472,0,1,0,1,DoS GoldenEye
86.137.9.53,158.220.0.191,41422,57329,TCP,2024-11-16 03:55:19,1284,1,0,0,1,Infiltration
73.152.43.102,156.99.164.78,55325,35038,Reserved,2024-11-16 03:55:20,797,0,0,0,0,DoS slowloris
141.189.111.157,162.105.67.26,35228,45837,Reserved,2024-11-16 03:55:21,219,0,0,1,1,FTP-Patator
176.141.30.253,222.192.141.192,23825,2001,Reserved,2024-11-16 03:55:22,458,0,1,1,1,DDoS
213.190.43.75,133.241.110.133,30090,14374,UDP,2024-11-16 03:55:23,499,1,1,1,0,Infiltration
51.6.234.143,74.135.5.118,31547,53376,UDP,2024-11-16 03:55:24,337,1,1,0,1,DDoS
146.86.202.249,119.40.37.176,57568,44375,UDP,2024-11-16 03:55:25,254,0,0,1,0,BENIGN
169.85.20.62,134.13.93.224,30034,2442,Reserved,2024-11-16 03:55:26,617,0,1,1,0,BENIGN
84.35.72.225,74.218.157.54,23067,39469,TCP,2024-11-16 03:55:27,354,0,1,0,0,BENIGN
6.232.106.68,4.74.220.73,29756,60280,Reserved,2024-11-16 03:55:28,1312,1,0,1,0,Infiltration
103.37.174.112,218.0.31.152,19942,65223,TCP,2024-11-16 03:55:29,811,0,1,1,1,SSH-Patator
104.189.225.178,64.134.81.152,64114,6544,Reserved,2024-11-16 03:55:30,414,0,0,0,0,BENIGN
183.249.93.116,171.137.64.249,60200,49916,UDP,2024-11-16 03:55:31,1338,1,0,1,0,DDoS
67.135.165.173,13.91.120.106,22719,56495,Reserved,2024-11-16 03:55:32,759,1,0,1,1,Heartbleed
199.122.174.163,36.50.22.88,8356,41118,UDP,2024-11-16 03:55:33,885,1,1,1,0,DDoS
209.247.193.82,70.149.170.140,58755,19243,Reserved,2024-11-16 03:55:34,206,1,0,0,1,BENIGN
174.222.18.206,43.84.27.26,56742,21437,TCP,2024-11-16 03:55:35,361,0,0,0,1,DoS Hulk
40.141.28.64,120.135.95.6,4655,49275,Reserved,2024-11-16 03:55:36,1149,1,1,1,0,DoS Slowhttptest
19.101.235.210,193.221.68.193,16835,50946,Reserved,2024-11-16 03:55:37,1020,1,1,0,0,DoS Hulk
6.228.158.184,62.141.157.238,9102,44715,Reserved,2024-11-16 03:55:38,1114,0,0,1,1,SSH-Patator
14.228.216.157,125.231.35.141,60580,23095,TCP,2024-11-16 03:55:39,1335,0,0,1,1,BENIGN
18.227.201.11,210.91.149.93,4648,61449,Reserved,2024-11-16 03:55:40,1046,0,0,1,1,DoS Hulk
199.197.204.83,153.88.14.41,21795,43804,Reserved,2024-11-16 03:55:41,1292,0,1,0,1,BENIGN
10.197.52.28,11.22.203.137,61141,34471,TCP,2024-11-16 03:55:42,1471,0,1,1,1,DoS GoldenEye
188.166.63.19,170.91.95.181,15181,48382,TCP,2024-11-16 03:55:43,895,0,0,0,0,BENIGN
196.185.17.213,72.73.56.155,37405,49039,TCP,2024-11-16 03:55:44,1437,0,1,1,1,BENIGN
75.111.99.239,108.131.114.250,3364,5875,TCP,2024-11-16 03:55:45,737,0,0,0,1,FTP-Patator
22.71.146.48,214.129.28.225,33575,63163,UDP,2024-11-16 03:55:46,1177,1,0,1,1,PortScan
67.93.123.237,165.79.235.64,65231,60967,UDP,2024-11-16 03:55:47,1226,0,0,0,1,DoS GoldenEye
211.30.36.107,202.80.21.200,48232,10644,UDP,2024-11-16 03:55:48,765,1,1,1,0,FTP-Patator
91.234.180.161,60.199.226.163,25168,49155,TCP,2024-11-16 03:55:49,313,0,1,0,0,BENIGN
93.155.181.123,16.212.39.163,56787,19177,TCP,2024-11-16 03:55:50,381,1,0,1,1,PortScan
161.125.107.217,149.109.253.58,27938,20782,Reserved,2024-11-16 03:55:51,759,1,1,1,0,PortScan
194.205.125.126,196.251.30.44,34746,39932,UDP,2024-11-16 03:55:52,1087,1,0,0,0,FTP-Patator
145.111.248.236,33.234.118.75,1445,36877,UDP,2024-11-16 03:55:53,41,0,0,1,0,DDoS
24.158.90.190,37.189.139.100,35879,39552,UDP,2024-11-16 03:55:54,456,1,1,0,1,DoS slowloris
69.210.169.46,5.132.233.217,9259,60437,TCP,2024-11-16 03:55:55,40,1,0,1,0,PortScan
49.21.122.76,21.247.241.92,24081,33817,Reserved,2024-11-16 03:55:56,1391,0,1,0,1,DoS GoldenEye
130.54.97.2,96.19.249.200,4175,17294,TCP,2024-11-16 03:55:57,620,1,1,0,0,BENIGN
84.93.150.32,203.236.102.214,49117,53626,UDP,2024-11-16 03:55:58,590,1,1,0,0,DoS slowloris
46.3.227.22,83.108.115.181,31044,14083,UDP,2024-11-16 03:55:59,829,0,0,1,0,SSH-Patator
111.222.53.96,2.65.55.247,7350,51035,UDP,2024-11-16 03:56:00,913,0,1,0,0,Heartbleed
124.26.143.231,121.214.95.113,15966,24071,TCP,2024-11-16 03:56:01,1257,1,0,1,0,Infiltration
186.75.31.130,114.164.19.51,51127,57155,TCP,2024-11-16 03:56:02,1377,1,0,0,1,DDoS
54.88.208.153,165.185.255.154,8616,46973,TCP,2024-11-16 03:56:03,154,1,0,1,0,BENIGN
53.36.101.241,188.80.252.55,54072,1903,UDP,2024-11-16 03:56:04,1118,1,1,1,0,DoS GoldenEye
36.116.78.95,47.77.108.46,65296,21347,Reserved,2024-11-16 03:56:05,1094,1,1,0,1,FTP-Patator
16.204.222.254,171.230.43.238,5013,32507,UDP,2024-11-16 03:56:06,526,1,1,0,1,DoS slowloris
133.192.13.102,93.143.158.236,6202,51316,UDP,2024-11-16 03:56:07,1329,1,1,1,1,FTP-Patator
168.70.186.81,126.143.238.75,35107,37323,UDP,2024-11-16 03:56:08,715,1,1,0,1,FTP-Patator
181.167.144.208,125.53.96.244,63761,33135,Reserved,2024-11-16 03:56:09,244,1,0,0,1,Infiltration
116.25.21.24,101.218.204.62,29252,36237,UDP,2024-11-16 03:56:10,324,1,0,1,0,DoS Hulk
13.181.251.26,146.78.124.27,53430,37348,Reserved,2024-11-16 03:56:11,523,1,1,1,1,DoS GoldenEye
128.76.35.205,214.162.226.132,2293,50305,UDP,2024-11-16 03:56:12,1052,1,1,0,0,FTP-Patator
138.33.60.63,150.80.24.207,48780,8933,UDP,2024-11-16 03:56:13,727,0,1,0,0,PortScan
83.204.234.46,79.240.249.180,18242,42369,TCP,2024-11-16 03:56:14,705,1,1,1,1,DoS GoldenEye
64.205.179.150,19.88.151.6,40042,21070,TCP,2024-11-16 03:56:15,938,0,0,0,0,SSH-Patator
29.233.240.233,76.229.127.145,44359,49750,UDP,2024-11-16 03:56:16,196,0,0,0,0,FTP-Patator
177.136.130.151,82.24.42.192,42673,36350,TCP,2024-11-16 03:56:17,1270,1,0,1,0,SSH-Patator
77.90.118.240,17.124.146.235,57477,16784,UDP,2024-11-16 03:56:18,138,1,0,1,0,DoS slowloris
186.57.107.99,171.90.111.236,33236,63657,Reserved,2024-11-16 03:56:19,556,1,1,1,1,Infiltration
204.78.87.110,14.101.165.174,34305,15046,TCP,2024-11-16 03:56:20,1496,1,0,0,0,DoS GoldenEye
183.126.61.159,101.133.78.227,12002,26543,Reserved,2024-11-16 03:56:21,674,1,1,0,1,DoS Slowhttptest
116.106.148.213,219.190.121.94,7992,29633,TCP,2024-11-16 03:56:22,1449,0,0,0,0,DoS slowloris
191.108.188.69,132.132.196.236,6501,43763,UDP,2024-11-16 03:56:23,311,0,1,0,0,Heartbleed
161.63.230.165,181.28.224.69,21461,30320,UDP,2024-11-16 03:56:24,870,1,1,1,1,FTP-Patator
144.250.6.253,71.26.242.5,37351,24464,TCP,2024-11-16 03:56:25,937,1,0,1,1,PortScan
103.221.253.46,45.216.247.245,41417,11011,UDP,2024-11-16 03:56:26,1431,1,1,1,1,SSH-Patator
216.181.244.54,168.83.32.50,39405,37203,UDP,2024-11-16 03:56:27,504,1,0,0,0,DoS slowloris
41.73.61.86,94.173.212.99,17469,42666,UDP,2024-11-16 03:56:28,1445,0,1,0,0,DoS Slowhttptest
142.163.43.91,131.55.180.33,33029,50089,TCP,2024-11-16 03:56:29,636,0,1,0,1,BENIGN
46.183.127.10,140.212.79.153,3607,56404,Reserved,2024-11-16 03:56:30,508,0,1,1,1,DoS Slowhttptest
181.15.228.220,217.164.7.204,55941,51973,UDP,2024-11-16 03:56:31,1361,0,0,0,0,PortScan
38.255.223.236,215.155.28.203,42347,61199,UDP,2024-11-16 03:56:32,554,1,1,1,0,BENIGN
62.175.62.155,92.64.223.35,15851,35166,TCP,2024-11-16 03:56:33,437,1,0,0,0,SSH-Patator
167.9.97.100,90.192.48.44,38347,5357,UDP,2024-11-16 03:56:34,1077,0,0,0,0,Infiltration
69.168.137.161,129.238.247.4,54110,21253,TCP,2024-11-16 03:56:35,912,1,0,1,1,DoS slowloris
48.241.63.176,115.182.75.14,10060,19701,TCP,2024-11-16 03:56:36,418,1,0,1,0,DoS slowloris
8.53.202.126,52.219.200.155,62142,6259,Reserved,2024-11-16 03:56:37,1253,0,1,0,0,DoS slowloris
19.10.63.22,159.128.41.23,10188,28132,UDP,2024-11-16 03:56:38,982,1,0,0,1,Infiltration
7.78.114.60,95.182.225.51,58481,11157,Reserved,2024-11-16 03:56:39,1112,1,1,1,1,DoS Hulk
36.187.54.157,207.255.240.5,34268,45540,TCP,2024-11-16 03:56:40,1409,1,1,1,1,PortScan
161.171.91.227,204.225.162.160,56815,61512,UDP,2024-11-16 03:56:41,340,1,1,1,1,SSH-Patator
2.196.150.149,75.26.95.101,62608,45875,UDP,2024-11-16 03:56:42,144,1,1,0,1,SSH-Patator
169.54.77.200,132.135.82.207,11125,30110,TCP,2024-11-16 03:56:43,1311,0,1,1,0,Infiltration
210.91.107.202,11.217.126.8,62482,4873,UDP,2024-11-16 03:56:44,468,1,1,1,0,SSH-Patator
30.143.87.198,85.134.142.125,16510,4715,TCP,2024-11-16 03:56:45,640,0,1,0,1,PortScan
115.136.17.245,18.43.245.248,38801,54427,TCP,2024-11-16 03:56:46,1281,0,1,1,0,DoS Hulk
198.135.251.110,78.230.115.188,46256,53345,UDP,2024-11-16 03:56:47,423,1,1,1,0,BENIGN
76.41.94.115,148.194.24.250,58363,33582,Reserved,2024-11-16 03:56:48,111,0,0,0,1,Heartbleed
181.130.178.33,140.89.29.200,41075,42154,Reserved,2024-11-16 03:56:49,894,0,1,1,1,DoS slowloris
212.85.227.82,195.165.101.35,58591,38848,TCP,2024-11-16 03:56:50,352,0,1,0,1,DoS Slowhttptest
23.57.40.210,58.63.21.9,57187,41409,Reserved,2024-11-16 03:56:51,1040,1,0,0,1,DoS slowloris
153.125.24.130,59.231.82.5,27171,32390,UDP,2024-11-16 03:56:52,298,0,0,1,0,SSH-Patator
91.236.101.35,79.200.35.91,4515,63980,TCP,2024-11-16 03:56:53,789,0,1,1,1,PortScan
166.74.96.188,200.161.67.94,58648,19404,UDP,2024-11-16 03:56:54,1281,1,1,0,0,Heartbleed
93.53.71.220,19.151.240.7,52900,60028,TCP,2024-11-16 03:56:55,810,0,0,0,0,Heartbleed
172.117.176.15,11.125.195.122,7372,57789,TCP,2024-11-16 03:56:56,522,0,0,1,1,DoS Slowhttptest
156.142.125.98,157.9.176.156,12404,1052,Reserved,2024-11-16 03:56:57,1085,0,0,0,0,Infiltration
117.17.199.43,79.209.40.55,59824,26660,TCP,2024-11-16 03:56:58,917,1,0,1,1,PortScan
6.39.213.137,70.7.250.48,4749,12501,Reserved,2024-11-16 03:56:59,1471,0,1,1,1,DoS Slowhttptest
79.188.205.76,113.9.114.6,39048,63563,UDP,2024-11-16 03:57:00,1381,1,1,0,1,DDoS
21.199.8.159,31.243.13.201,44568,31316,Reserved,2024-11-16 03:57:01,527,1,0,0,1,PortScan
166.217.83.211,67.94.229.118,45259,21440,UDP,2024-11-16 03:57:02,342,0,1,0,1,DoS GoldenEye
197.218.40.241,44.66.179.175,16448,23003,TCP,2024-11-16 03:57:03,651,0,0,0,0,DDoS
68.152.36.132,138.224.121.26,36760,57406,Reserved,2024-11-16 03:57:04,238,1,0,0,1,BENIGN
95.34.142.65,214.126.159.234,61112,3591,UDP,2024-11-16 03:57:05,337,0,1,1,1,PortScan
50.240.239.148,23.121.36.68,16454,32267,TCP,2024-11-16 03:57:06,432,0,1,0,1,FTP-Patator
216.25.29.243,47.177.83.74,6531,10028,Reserved,2024-11-16 03:57:07,822,0,0,0,1,SSH-Patator
95.134.59.244,165.97.51.232,44725,40358,TCP,2024-11-16 03:57:08,1277,0,1,1,1,FTP-Patator
99.74.96.252,214.107.81.42,19715,51063,Reserved,2024-11-16 03:57:09,1302,0,0,0,1,PortScan
152.138.218.70,148.252.121.150,6262,11753,TCP,2024-11-16 03:57:10,663,1,0,1,0,Heartbleed
123.127.222.201,130.46.248.20,56669,63769,UDP,2024-11-16 03:57:11,46,1,1,0,0,DoS GoldenEye
199.77.145.122,193.157.132.192,1404,40303,UDP,2024-11-16 03:57:12,1006,0,0,0,1,Infiltration
74.157.24.123,122.133.231.56,11106,28578,UDP,2024-11-16 03:57:13,764,1,0,1,1,DoS Hulk
143.73.242.110,125.115.170.201,53799,58511,UDP,2024-11-16 03:57:14,1280,0,0,0,1,DoS Hulk
45.97.64.196,133.42.95.175,50250,38778,UDP,2024-11-16 03:57:15,729,1,1,0,0,DoS Slowhttptest
101.233.222.110,153.248.187.59,9880,5742,TCP,2024-11-16 03:57:16,1177,0,1,0,1,DoS Hulk
183.208.224.94,41.249.255.167,46525,30528,Reserved,2024-11-16 03:57:17,1461,0,1,1,0,BENIGN
2.85.38.6,98.156.13.47,51279,65466,Reserved,2024-11-16 03:57:18,1119,1,0,1,1,DoS slowloris
124.133.130.19,174.158.173.66,7031,57388,UDP,2024-11-16 03:57:19,796,0,1,1,0,Infiltration
160.46.186.52,110.17.198.19,64429,36207,Reserved,2024-11-16 03:57:20,892,0,1,1,1,DoS Slowhttptest
78.6.163.109,58.2.178.188,60194,55998,TCP,2024-11-16 03:57:21,1116,0,0,0,1,PortScan
112.44.12.225,136.192.96.241,60233,25080,Reserved,2024-11-16 03:57:22,1243,1,1,1,0,DoS GoldenEye
88.122.248.205,7.66.40.252,9747,63304,TCP,2024-11-16 03:57:23,903,1,0,1,1,DoS Slowhttptest
203.143.242.0,33.254.38.54,29413,18051,UDP,2024-11-16 03:57:24,1148,1,0,0,1,DoS Hulk
178.39.123.100,180.198.59.85,42714,59247,Reserved,2024-11-16 03:57:25,269,1,1,0,1,DoS GoldenEye
66.75.170.155,143.18.43.147,34800,6306,Reserved,2024-11-16 03:57:26,244,0,0,0,1,DoS Hulk
113.108.235.155,95.234.69.116,41323,55181,UDP,2024-11-16 03:57:27,159,0,0,1,1,DoS Hulk
196.121.241.75,157.220.247.201,63623,32927,UDP,2024-11-16 03:57:28,720,0,0,0,0,DoS Slowhttptest
72.15.195.164,84.168.83.211,30814,25776,UDP,2024-11-16 03:57:29,597,1,0,1,0,Heartbleed
121.221.221.56,42.226.114.67,53021,16931,Reserved,2024-11-16 03:57:30,255,0,0,0,1,DDoS
196.150.245.231,3.103.146.80,11591,53839,UDP,2024-11-16 03:57:31,1348,0,1,0,0,DoS slowloris
73.187.14.175,64.93.41.116,62328,21414,UDP,2024-11-16 03:57:32,1064,0,0,0,1,Heartbleed
170.202.12.176,32.120.105.246,26610,40979,UDP,2024-11-16 03:57:33,230,1,1,0,1,DoS Hulk
162.251.8.245,67.97.46.86,56699,25843,TCP,2024-11-16 03:57:34,1066,1,0,1,0,DoS slowloris
123.206.212.251,92.178.16.136,60867,17870,TCP,2024-11-16 03:57:35,653,1,0,0,1,DoS Hulk
185.187.137.245,114.219.241.131,42426,55331,TCP,2024-11-16 03:57:36,1102,1,0,1,0,PortScan
148.19.170.140,85.96.30.103,28734,42630,UDP,2024-11-16 03:57:37,656,1,0,0,0,DDoS
75.131.148.161,177.96.67.204,52868,45209,Reserved,2024-11-16 03:57:38,1241,1,0,1,0,SSH-Patator
32.255.42.200,197.105.2.101,34692,11558,TCP,2024-11-16 03:57:39,1010,1,0,0,0,DoS slowloris
149.22.25.120,17.243.238.62,41063,16242,TCP,2024-11-16 03:57:40,635,1,0,0,0,SSH-Patator
66.236.162.156,190.187.236.138,46439,21832,Reserved,2024-11-16 03:57:41,1016,0,0,0,0,FTP-Patator
