Destination_IP,Destination_Port
192.168.10.8,3292
192.168.10.8,3335
192.168.10.8,3333
192.168.10.8,3320
192.168.10.8,3325
192.168.10.8,3381
192.168.10.8,3334
192.168.10.8,3301
192.168.10.8,3316
192.168.10.8,3502
192.168.10.8,3272
192.168.10.8,3645
192.168.10.8,3383
192.168.10.8,3286
192.168.10.8,3535
192.168.10.8,3288
192.168.10.8,3648
192.168.10.8,3619
192.168.10.8,3536
192.168.10.8,3289
192.168.10.8,3285
192.168.10.8,3402
192.168.10.8,3278
192.168.10.8,3282
192.168.10.8,3287
192.168.10.8,3279
192.168.10.8,3523
192.168.10.8,3409
192.168.10.8,3555
192.168.10.8,3315
192.168.10.8,3276
192.168.10.8,3275
192.168.10.8,3507
192.168.10.8,3300
192.168.10.8,3314
192.168.10.8,3313
192.168.10.8,3477
192.168.10.8,3598
192.168.10.8,3352
192.168.10.8,3271
192.168.10.8,3396
192.168.10.8,3349
192.168.10.8,3586
192.168.10.8,3516
192.168.10.8,3338
192.168.10.8,3531
192.168.10.8,3483
192.168.10.8,3465
192.168.10.8,3519
192.168.10.8,3435
192.168.10.8,3280
192.168.10.8,3321
192.168.10.8,3504
192.168.10.8,3520
192.168.10.8,3318
192.168.10.8,3395
192.168.10.8,3514
192.168.10.8,3584
192.168.10.8,3294
192.168.10.8,3587
192.168.10.8,3532
192.168.10.8,3466
192.168.10.8,3496
192.168.10.8,3441
192.168.10.8,3471
192.168.10.8,3442
192.168.10.8,3443
192.168.10.8,3440
192.168.10.8,3522
192.168.10.8,3524
192.168.10.8,3498
192.168.10.8,3306
192.168.10.8,3302
192.168.10.8,3492
192.168.10.8,3473
192.168.10.8,3550
192.168.10.8,3436
192.168.10.8,3605
192.168.10.51,44520
192.168.10.51,55611
192.168.10.51,38818
192.168.10.51,37896
192.168.10.51,49909
192.168.10.51,47514
192.168.10.51,42246
192.168.10.51,54185
192.168.10.51,49911
192.168.10.51,54222
192.168.10.51,54221
104.17.104.89,443
192.168.10.15,60069
192.168.10.50,57584
192.168.10.15,59837
192.168.10.15,59834
192.168.10.15,59833
192.168.10.15,59892
192.168.10.15,59891
192.168.10.15,59918
192.168.10.15,59934
192.168.10.15,59835
192.168.10.8,3661
192.168.10.8,3660
192.168.10.16,53530
192.168.10.15,60021
192.168.10.15,60040
192.168.10.50,13954
192.168.10.19,51783
192.168.10.19,53162
192.168.10.50,64855
192.168.10.17,45720
101.79.210.195,80
192.168.10.17,46129
192.168.10.16,57172
101.79.209.98,80
192.168.10.17,37167
192.168.10.16,57224
192.168.10.16,53730
192.168.10.16,50542
192.168.10.15,60076
192.168.10.19,53926
192.168.10.19,53925
192.168.10.19,53920
192.168.10.19,53929
192.168.10.19,53928
192.168.10.17,34047
192.168.10.17,59711
192.168.10.15,60102
192.168.10.15,60093
192.168.10.15,60092
192.168.10.15,60089
192.168.10.15,60091
192.168.10.15,60109
192.168.10.15,60112
192.168.10.15,60108
192.168.10.15,60111
192.168.10.15,60147
54.230.50.138,443
54.217.208.164,443
192.168.10.15,60083
192.168.10.15,60087
192.168.10.15,60085
192.168.10.15,60084
192.168.10.15,60104
192.168.10.15,60106
192.168.10.15,60115
192.168.10.15,60152
192.168.10.15,60148
192.168.10.15,60127
192.168.10.15,60150
192.168.10.15,60136
192.168.10.15,60167
192.168.10.15,60158
192.168.10.15,60171
192.168.10.15,60191
192.168.10.15,60194
192.168.10.15,60184
192.168.10.15,60181
192.168.10.15,60182
192.168.10.15,60192
192.168.10.15,60201
192.168.10.15,60202
192.168.10.15,60208
192.168.10.15,60209
77.123.129.123,443
212.42.83.21,443
173.194.141.140,443
192.168.10.15,60157
192.168.10.16,44360
192.168.10.16,54512
192.168.10.16,43538
192.168.10.16,38734
192.168.10.16,50124
192.168.10.15,59827
192.168.10.15,60078
192.168.10.15,59881
192.168.10.15,59888
192.168.10.15,59880
192.168.10.15,59904
192.168.10.17,53278
192.168.10.17,39484
192.168.10.17,60474
192.168.10.15,59959
192.168.10.15,59980
192.168.10.15,60019
192.168.10.19,55984
192.168.10.19,50037
192.168.10.19,50036
192.168.10.8,1047
192.168.10.8,1050
23.66.184.78,443
23.66.127.150,443
50.19.96.218,443
104.94.252.68,443
54.230.50.175,443
52.84.28.117,443
192.168.10.14,50813
173.195.214.214,443
184.172.110.62,443
184.72.252.62,443
54.235.142.64,443
54.208.17.107,443
192.168.10.14,50816
192.168.10.15,60105
192.168.10.14,50820
192.168.10.14,50855
192.168.10.14,50863
192.168.10.16,40650
192.168.10.16,36766
192.168.10.16,54436
192.168.10.16,51636
192.168.10.16,43954
192.168.10.16,50612
192.168.10.16,47526
192.168.10.16,43096
192.168.10.16,35680
192.168.10.16,58538
192.168.10.16,54516
192.168.10.16,42652
192.168.10.16,35724
192.168.10.16,46746
192.168.10.16,35920
192.168.10.14,50799
192.168.10.14,50762
192.168.10.14,50822
192.168.10.8,1034
192.168.10.5,56945
192.168.10.5,56944
192.168.10.5,56886
192.168.10.8,1032
192.168.10.19,49217
106.11.61.53,443
66.198.178.89,443
192.168.10.15,60114
192.168.10.15,60119
192.168.10.15,60118
192.168.10.15,60117
192.168.10.15,60120
192.168.10.15,60135
192.168.10.15,60132
192.168.10.15,60134
192.168.10.15,60131
192.168.10.15,60133
192.168.10.15,60183
192.168.10.15,60206
192.168.10.14,50764
192.168.10.14,50790
192.168.10.14,50794
192.168.10.14,50793
192.168.10.14,50765
192.168.10.19,39883
192.168.10.19,40662
192.168.10.14,50792
192.168.10.8,1117
192.168.10.12,47312
192.168.10.12,47314
192.168.10.17,46488
192.168.10.17,57991
192.168.10.8,1123
192.168.10.8,1115
192.168.10.15,60225
192.168.10.15,60240
192.168.10.15,60242
192.168.10.15,60238
192.168.10.15,60234
192.168.10.15,60235
192.168.10.15,60244
192.168.10.15,60245
192.168.10.15,60239
192.168.10.15,60254
192.168.10.15,60253
192.168.10.15,60252
192.168.10.19,54968
192.168.10.15,60256
192.168.10.15,60257
54.175.111.34,443
192.168.10.8,1126
192.168.10.8,1127
192.168.10.50,5240
192.168.10.15,60274
192.168.10.15,60236
192.168.10.15,60294
192.168.10.15,60293
192.168.10.15,60297
192.168.10.8,1128
192.168.10.15,60258
192.168.10.8,1130
192.168.10.15,60260
192.168.10.15,60259
192.168.10.15,60279
192.168.10.15,60280
192.168.10.15,60284
192.168.10.15,60283
192.168.10.15,60224
192.168.10.15,60285
192.168.10.15,60222
192.168.10.15,60289
192.168.10.15,60218
192.168.10.15,60237
192.168.10.14,50689
192.168.10.15,60262
192.168.10.15,60261
192.168.10.14,50811
192.168.10.15,60276
192.168.10.14,50763
192.168.10.15,60101
192.168.10.15,60094
192.168.10.15,60081
192.168.10.15,60129
192.168.10.15,59879
192.168.10.15,59911
192.168.10.50,35687
192.168.10.17,37239
192.168.10.17,60956
72.247.143.24,443
192.168.10.17,60973
192.168.10.17,40404
192.168.10.8,1146
151.101.118.83,443
192.168.10.8,1145
192.168.10.8,1140
192.168.10.17,49950
192.168.10.8,1142
192.168.10.8,1143
192.168.10.17,35368
192.168.10.8,1141
216.58.217.174,443
192.168.10.8,1116
23.206.126.237,443
192.168.10.8,1144
192.168.10.17,38102
54.192.48.50,443
192.168.10.17,58419
192.168.10.17,38172
192.168.10.8,1176
192.168.10.8,1166
192.168.10.17,50719
192.168.10.8,1181
192.168.10.8,1200
192.168.10.51,53117
192.168.10.50,27427
192.168.10.51,42399
192.168.10.15,60286
192.168.10.19,47219
192.168.10.19,47216
192.168.10.19,42673
192.168.10.19,60510
192.168.10.19,35240
192.168.10.19,35241
192.168.10.19,41163
192.168.10.19,38753
192.168.10.19,38762
192.168.10.19,38765
192.168.10.19,38764
72.246.56.131,443
192.168.10.19,38785
192.168.10.19,38763
192.168.10.19,47221
192.168.10.9,8810
192.168.10.50,23039
192.168.10.14,50729
192.168.10.9,8809
192.168.10.14,50723
192.168.10.14,50812
192.168.10.14,50720
192.168.10.14,50854
192.168.10.15,60307
192.168.10.51,51483
192.168.10.51,56260
192.168.10.15,60066
192.168.10.12,35694
23.206.125.85,443
38.69.238.16,443
23.206.193.197,443
23.194.109.220,80
23.206.193.197,80
52.84.40.135,443
23.194.109.220,443
192.168.10.15,60281
192.168.10.12,60232
192.168.10.12,60236
192.168.10.12,43044
192.168.10.12,56272
52.6.99.186,443
192.168.10.12,43214
192.168.10.12,43220
192.168.10.12,43210
192.168.10.12,43206
66.150.48.17,443
192.168.10.12,41368
192.168.10.12,35486
192.168.10.12,59184
192.168.10.12,42754
192.168.10.12,55130
192.168.10.19,43712
192.168.10.12,57362
192.168.10.12,57360
192.168.10.12,57358
192.168.10.19,49450
192.168.10.12,44500
192.168.10.12,53270
192.168.10.12,56358
192.168.10.12,37898
192.168.10.12,42092
192.168.10.12,53778
192.168.10.19,35478
192.168.10.19,43711
192.168.10.19,60180
192.168.10.19,60181
192.168.10.19,48114
192.168.10.12,41638
192.168.10.19,50653
192.168.10.9,8811
192.168.10.17,57540
192.168.10.17,56173
192.168.10.17,60523
192.168.10.50,19207
192.168.10.8,1133
192.168.10.17,59769
192.168.10.17,41952
192.168.10.17,34292
192.168.10.17,37075
192.168.10.17,37074
192.168.10.17,41361
192.168.10.17,35843
192.168.10.17,41365
192.168.10.17,53022
192.168.10.17,39740
192.168.10.17,58261
192.168.10.17,41364
192.168.10.17,35358
192.168.10.17,40424
192.168.10.17,41362
192.168.10.17,49943
106.42.25.210,443
192.168.10.51,42104
192.168.10.17,39737
192.168.10.17,41171
192.168.10.17,50756
192.168.10.17,56669
192.168.10.8,1138
81.19.88.109,80
188.40.16.104,80
81.19.89.20,80
167.114.216.50,80
91.192.149.14,80
52.44.243.83,80
52.7.203.117,80
23.206.125.85,80
213.180.204.90,80
192.168.10.51,54077
192.168.10.5,57114
88.208.4.251,80
217.69.133.211,80
192.168.10.5,56996
192.168.10.5,57077
192.168.10.5,57091
192.168.10.5,57078
192.168.10.15,60088
192.168.10.5,57117
192.168.10.15,60217
192.168.10.12,35488
192.168.10.12,42276
192.168.10.12,43454
192.168.10.12,37596
192.168.10.15,60278
192.168.10.15,60272
192.168.10.15,60273
192.168.10.12,56334
192.168.10.12,46514
192.168.10.12,37908
192.168.10.15,60295
192.168.10.12,33252
192.168.10.9,8807
104.17.102.89,443
192.168.10.9,8812
192.168.10.50,46482
192.168.10.51,56261
192.168.10.51,54075
192.168.10.51,54082
192.168.10.8,1137
192.168.10.17,46199
192.168.10.17,37241
192.168.10.15,60309
192.168.10.51,35628
192.168.10.51,35627
192.168.10.51,35626
192.168.10.51,41657
192.168.10.8,1184
192.168.10.12,43216
192.168.10.12,56108
192.168.10.12,43252
192.168.10.12,43218
192.168.10.12,43202
192.168.10.12,43228
192.168.10.12,43222
192.168.10.12,43204
192.168.10.12,43208
192.168.10.12,43230
192.168.10.12,43264
192.168.10.8,1139
192.168.10.8,1201
192.168.10.12,35048
192.168.10.12,43262
192.168.10.12,43234
192.168.10.12,41478
192.168.10.12,43296
192.168.10.12,60026
192.168.10.12,41622
192.168.10.12,38876
192.168.10.12,58478
192.168.10.12,42068
192.168.10.12,60222
192.168.10.12,42096
192.168.10.12,42094
192.168.10.12,42098
192.168.10.12,42076
54.192.48.181,443
192.168.10.3,60516
192.168.10.9,8808
192.168.10.3,60521
192.168.10.51,46413
192.168.10.51,35619
192.168.10.51,35625
192.168.10.51,35624
192.168.10.51,51842
192.168.10.51,45317
192.168.10.51,34079
192.168.10.8,1229
192.168.10.5,57029
192.168.10.5,57018
192.168.10.12,33858
192.168.10.12,34978
192.168.10.12,60238
192.168.10.12,48360
192.168.10.12,36636
192.168.10.12,37320
192.168.10.12,59156
192.168.10.14,50961
192.168.10.15,60312
192.168.10.14,50960
192.168.10.15,60325
52.85.95.216,443
192.168.10.15,60340
54.230.51.49,443
192.168.10.15,60370
54.230.51.166,443
192.168.10.15,60391
192.168.10.15,60399
54.230.51.240,443
54.230.51.227,443
192.168.10.15,60401
192.168.10.15,60397
192.168.10.15,60398
192.168.10.15,60409
192.168.10.15,60329
192.168.10.15,60410
54.243.1.150,443
192.168.10.15,60326
192.168.10.15,60335
192.168.10.15,60352
192.168.10.15,60361
192.168.10.15,60376
192.168.10.15,60390
192.168.10.15,60395
192.168.10.3,60522
192.168.10.51,41655
192.168.10.51,35167
192.168.10.15,60414
192.168.10.15,60423
192.168.10.51,49066
192.168.10.51,49067
192.168.10.15,60433
192.168.10.15,60440
192.168.10.15,60351
192.168.10.15,60310
192.168.10.51,56281
192.168.10.51,44813
192.168.10.5,57066
192.168.10.16,55866
192.168.10.12,47188
192.168.10.9,8831
192.168.10.9,8834
192.168.10.17,56496
192.168.10.15,60356
192.168.10.15,60357
192.168.10.51,35198
192.168.10.50,64821
192.168.10.50,13239
192.168.10.8,1270
216.58.217.174,80
52.206.100.237,443
52.1.145.253,443
52.84.26.137,443
192.168.10.8,1299
192.168.10.8,1325
192.168.10.8,1329
192.168.10.8,1327
199.15.215.129,443
104.196.187.55,443
192.168.10.8,1376
192.168.10.8,1292
192.168.10.8,1276
192.168.10.8,1284
192.168.10.8,1281
192.168.10.8,1280
192.168.10.8,1288
192.168.10.8,1273
192.168.10.8,1287
192.168.10.8,1302
192.168.10.8,1295
192.168.10.8,1316
192.168.10.8,1350
192.168.10.8,1321
192.168.10.8,1308
192.168.10.8,1358
192.168.10.8,1322
192.168.10.8,1372
192.168.10.14,50962
192.168.10.8,1369
192.168.10.8,1370
192.168.10.12,56674
192.168.10.12,56672
192.168.10.15,60313
81.19.89.22,443
192.168.10.15,60317
192.168.10.15,60314
192.168.10.15,60316
192.168.10.3,60525
192.168.10.15,60374
192.168.10.15,60375
192.168.10.15,60377
192.168.10.15,60327
192.168.10.15,60389
192.168.10.15,60394
192.168.10.15,60393
192.168.10.15,60411
192.168.10.17,35662
192.168.10.17,59833
192.168.10.17,42113
192.168.10.17,49293
192.168.10.17,37322
192.168.10.17,55026
192.168.10.17,59771
192.168.10.17,59770
192.168.10.17,49292
192.168.10.15,60444
192.168.10.17,56409
192.168.10.17,56410
192.168.10.51,34563
192.168.10.51,41676
192.168.10.51,40831
192.168.10.51,35917
192.168.10.50,41925
192.168.10.51,42454
192.168.10.8,1306
192.168.10.8,1282
192.168.10.8,1312
192.168.10.8,1294
192.168.10.8,1305
192.168.10.8,1304
192.168.10.8,1373
192.168.10.8,1377
192.168.10.12,41696
192.168.10.9,8856
192.168.10.9,8864
192.168.10.9,8890
23.206.192.211,80
23.219.226.41,80
52.90.74.203,80
169.54.33.173,80
54.192.48.186,80
54.230.51.140,80
104.95.87.46,80
23.22.229.209,80
23.203.87.43,80
54.236.117.125,80
23.22.229.209,443
151.101.118.49,80
54.192.48.186,443
54.210.118.128,80
104.88.85.193,80
192.168.10.15,60469
63.234.248.171,80
104.118.221.157,80
192.168.10.5,57165
192.168.10.5,57167
192.168.10.5,57174
74.217.63.34,80
178.33.228.223,80
50.19.87.106,80
176.34.47.40,443
50.19.87.106,443
52.84.26.252,80
192.168.10.15,60491
23.203.20.80,443
192.168.10.5,57273
23.246.227.68,443
192.168.10.12,34744
192.168.10.5,57318
192.168.10.5,57320
192.168.10.5,57345
192.168.10.5,57340
192.168.10.50,54895
192.168.10.12,47268
192.168.10.8,1326
192.168.10.15,60489
192.168.10.15,60483
192.168.10.15,60488
192.168.10.15,60485
192.168.10.15,60499
192.168.10.15,60502
192.168.10.15,60343
192.168.10.15,60338
192.168.10.15,60350
192.168.10.15,60362
192.168.10.15,60324
192.168.10.5,57355
192.168.10.15,60384
136.147.96.32,443
192.168.10.15,60522
192.168.10.15,60508
192.168.10.15,60533
192.168.10.15,60346
192.168.10.15,60323
192.168.10.15,60392
192.168.10.15,60494
192.168.10.15,60513
192.168.10.15,60516
192.168.10.17,52253
192.168.10.50,30355
192.168.10.17,46637
192.168.10.8,1279
192.168.10.8,1271
192.168.10.8,1260
192.168.10.8,1272
192.168.10.8,1259
192.168.10.8,1290
192.168.10.8,1319
192.168.10.8,1283
192.168.10.8,1293
192.168.10.8,1303
192.168.10.8,1289
192.168.10.8,1274
192.168.10.8,1371
192.168.10.8,1285
52.84.102.231,80
192.168.10.5,57477
192.168.10.8,1378
192.168.10.8,1379
192.168.10.17,59504
192.168.10.15,60470
192.168.10.17,56378
192.168.10.17,51592
192.168.10.17,49288
192.168.10.17,55025
192.168.10.17,59779
192.168.10.17,49291
192.168.10.50,6309
192.168.10.17,51593
192.168.10.17,51596
192.168.10.17,49146
192.168.10.17,50354
192.168.10.17,50355
192.168.10.50,23702
192.168.10.17,49289
192.168.10.8,1269
192.168.10.8,1277
192.168.10.8,1307
192.168.10.8,1300
192.168.10.8,1317
192.168.10.8,1296
192.168.10.8,1298
192.168.10.8,1278
192.168.10.8,1310
192.168.10.8,1323
192.168.10.9,8889
192.168.10.14,50978
192.168.10.50,20613
192.168.10.15,60463
192.168.10.15,60466
192.168.10.15,60465
192.168.10.5,57155
192.168.10.5,57211
192.168.10.5,57157
192.168.10.15,60464
192.168.10.5,57196
192.168.10.5,57392
192.168.10.5,57260
192.168.10.15,60484
192.168.10.15,60481
192.168.10.15,60503
192.168.10.50,54423
192.168.10.19,51832
192.168.10.19,49563
192.168.10.51,46132
192.168.10.15,60507
192.168.10.15,60482
192.168.10.15,60515
192.168.10.5,57336
192.168.10.9,8865
192.168.10.12,47590
192.168.10.12,47592
192.168.10.16,46036
192.168.10.12,56292
192.168.10.12,47594
104.118.223.139,443
192.168.10.12,46290
54.231.49.72,443
52.45.79.166,443
52.84.28.140,443
52.84.40.190,443
104.196.25.216,443
38.29.168.139,80
192.168.10.12,35386
192.168.10.12,38746
192.168.10.12,51028
192.168.10.12,38672
192.168.10.12,46964
192.168.10.12,37538
192.168.10.12,55300
192.168.10.12,56908
192.168.10.12,42498
192.168.10.12,56834
192.168.10.12,53624
192.168.10.12,45146
192.168.10.12,39236
192.168.10.12,37160
192.168.10.12,46682
192.168.10.15,60490
192.168.10.15,60492
192.168.10.15,60517
192.168.10.12,45120
192.168.10.14,50990
192.168.10.14,50999
52.193.192.149,443
103.43.91.11,443
14.0.34.86,443
13.112.55.104,443
192.168.10.14,50992
192.168.10.5,57334
192.168.10.12,51026
192.168.10.12,35528
192.168.10.12,36138
192.168.10.50,58614
192.168.10.50,17871
13.112.60.248,443
192.168.10.14,51166
192.168.10.14,51185
192.168.10.14,51168
192.168.10.12,35370
192.168.10.12,35434
192.168.10.12,39056
192.168.10.12,39044
192.168.10.12,42504
192.168.10.12,47532
192.168.10.12,35562
192.168.10.12,38942
192.168.10.12,35746
192.168.10.12,59590
192.168.10.12,59592
192.168.10.12,54680
192.168.10.16,33376
192.168.10.17,59105
192.168.10.14,51161
192.168.10.19,46776
192.168.10.19,46777
52.216.1.224,443
192.168.10.8,1443
192.168.10.8,1453
192.168.10.8,1445
192.168.10.8,1444
192.168.10.15,60541
23.199.255.153,443
192.168.10.8,1441
192.168.10.8,1442
192.168.10.8,1457
192.168.10.8,1464
192.168.10.14,50998
192.168.10.8,1480
192.168.10.14,51101
192.168.10.15,60542
192.168.10.12,33648
192.168.10.16,46034
192.168.10.12,60790
96.45.83.184,443
192.168.10.17,36146
192.168.10.12,54892
192.168.10.9,8931
104.16.57.61,443
192.168.10.9,8929
23.206.161.232,443
103.6.85.35,443
192.168.10.9,8926
192.168.10.9,8964
192.168.10.9,8970
104.27.153.130,443
23.194.111.202,443
192.168.10.19,53520
192.168.10.15,60544
192.168.10.15,60585
192.168.10.15,60586
192.168.10.15,60584
104.88.89.252,443
23.21.192.56,443
192.168.10.15,60620
107.23.154.123,443
192.168.10.15,60627
192.168.10.15,60577
192.168.10.15,60578
192.168.10.15,60572
192.168.10.15,60568
52.216.226.104,443
192.168.10.15,60587
192.168.10.15,60608
192.168.10.15,60609
192.168.10.15,60619
192.168.10.15,60616
192.168.10.15,60636
192.168.10.15,60637
192.168.10.15,60661
192.168.10.15,60644
192.168.10.15,60652
192.168.10.15,60592
192.168.10.8,1439
192.168.10.8,1438
192.168.10.8,1437
192.168.10.15,60561
192.168.10.15,60569
192.168.10.15,60570
192.168.10.16,53900
192.168.10.50,37392
192.168.10.15,60573
192.168.10.15,60560
192.168.10.15,60562
192.168.10.15,60566
192.168.10.15,60594
192.168.10.15,60617
192.168.10.15,60595
192.168.10.15,60618
192.168.10.15,60643
192.168.10.8,1454
192.168.10.9,8936
192.168.10.9,8934
192.168.10.9,8935
192.168.10.9,8925
192.168.10.8,1472
192.168.10.19,46779
192.168.10.19,46780
54.230.51.114,443
192.168.10.15,60551
192.168.10.15,60615
192.168.10.15,60635
192.168.10.15,60579
192.168.10.15,60634
192.168.10.15,60655
172.217.3.33,443
192.168.10.3,25923
192.168.10.3,39949
52.84.63.51,443
52.1.29.7,443
192.168.10.3,64563
192.168.10.3,61884
104.196.198.26,443
52.84.63.89,80
192.168.10.15,60740
192.168.10.15,60668
192.168.10.15,60720
192.168.10.15,60717
192.168.10.15,60699
192.168.10.50,7791
192.168.10.17,46644
192.168.10.17,54833
192.168.10.9,8974
192.168.10.9,8990
192.168.10.5,57525
88.208.4.251,443
144.76.154.167,443
148.251.96.236,443
35.185.113.56,443
192.168.10.51,33292
192.168.10.15,60621
192.168.10.15,60650
192.168.10.15,60674
192.168.10.17,50364
192.168.10.50,19825
104.118.221.147,80
184.24.107.240,80
165.254.34.209,80
35.185.87.244,443
192.168.10.14,51244
192.168.10.14,51247
192.168.10.14,51234
192.168.10.14,51236
192.168.10.14,51241
192.168.10.14,51270
192.168.10.14,51268
165.254.34.27,443
192.168.10.8,1504
54.221.226.122,443
52.84.64.185,443
169.54.33.163,443
192.168.10.50,11567
192.168.10.8,1502
192.168.10.8,1500
192.168.10.8,1510
192.168.10.8,1518
192.168.10.8,1519
192.168.10.3,60574
192.168.10.8,1583
192.168.10.8,1574
192.168.10.15,60721
192.168.10.14,51252
192.168.10.15,60749
192.168.10.19,46785
192.168.10.19,46786
192.168.10.15,60665
192.168.10.15,60672
192.168.10.15,60715
192.168.10.15,60622
192.168.10.15,60663
192.168.10.14,51222
192.168.10.14,51246
192.168.10.14,51245
192.168.10.14,51235
192.168.10.14,51237
192.168.10.14,51271
192.168.10.14,51250
192.168.10.15,60664
192.168.10.8,1499
192.168.10.8,1506
192.168.10.8,1522
192.168.10.15,60758
192.168.10.8,1497
192.168.10.8,1552
192.168.10.8,1501
192.168.10.8,1543
192.168.10.8,1556
192.168.10.51,49125
192.168.10.9,9041
192.168.10.9,9054
192.168.10.9,9051
216.137.41.179,80
50.16.250.243,443
192.168.10.9,9026
192.168.10.9,9048
192.168.10.9,9083
192.168.10.9,9098
192.168.10.9,9155
192.168.10.14,51272
4.16.74.142,80
23.206.127.34,443
104.88.92.139,80
104.88.93.77,80
23.206.127.34,80
104.88.93.77,443
52.7.168.73,80
165.254.34.16,80
54.231.98.139,80
52.84.28.7,80
52.89.16.78,443
52.84.40.10,80
192.168.10.16,59416
4.16.74.107,443
34.212.173.193,80
69.40.221.175,80
207.229.73.117,443
192.168.10.16,40546
192.168.10.16,36132
192.168.10.16,36134
192.168.10.17,52479
23.194.109.139,80
52.48.73.232,80
207.229.75.26,443
192.168.10.12,33204
192.168.10.50,52648
104.88.92.146,443
52.216.82.64,443
69.40.221.176,80
35.190.11.227,443
192.168.10.16,33910
192.168.10.16,53278
52.216.82.64,80
54.192.48.53,80
192.168.10.16,41052
192.168.10.16,41056
192.168.10.16,54808
192.168.10.16,54410
192.168.10.16,32804
192.168.10.16,54918
192.168.10.16,40830
192.168.10.16,52120
192.168.10.16,44068
192.168.10.16,44070
192.168.10.16,44074
192.168.10.16,60822
192.168.10.12,43146
192.168.10.16,41992
192.168.10.16,58044
192.168.10.16,55028
192.168.10.12,43130
192.168.10.12,36230
192.168.10.12,58620
192.168.10.12,58628
192.168.10.12,43126
192.168.10.16,39984
192.168.10.16,44024
